metin,kategori,label,intent,intent_label,oncelik,oncelik_label,stil,kaynak
Karaköy istasyonu girişinde çanta tarama cihazının başında görevli personel eksikliği gözlemlenmiştir.,istasyon_guvenlik,6,complaint,3,P4,3,standart,relabel:ollama
Şişli istasyonu 2. peron bölgesinde yer alan yangın tüplerinin önü kapatılmıştır.,istasyon_guvenlik,6,fault_report,0,P4,3,standart,relabel:ollama
Yanık kokusu geliyor Şişli peron,istasyon_guvenlik,6,incident_report,1,P1,0,devrik,relabel:ollama
Görmüyor kamera turnike önü,istasyon_guvenlik,6,fault_report,0,P4,3,devrik,relabel:ollama
Seyyar satıcı girdi güney çıkış,istasyon_guvenlik,6,incident_report,1,P2,1,devrik,relabel:ollama
seyyar satici bilet holünde ısrarla satis yapiyo,istasyon_guvenlik,6,incident_report,1,P4,3,yazim_yanlisi,relabel:ollama
Kapanmış erişim yangın tüpü,istasyon_guvenlik,6,fault_report,0,P3,2,devrik,relabel:ollama
Engellenmiş yangın tüpünün önü reklam panosuyla Ataköy'de.,istasyon_guvenlik,6,fault_report,0,P3,2,devrik,relabel:ollama
Kilitli duruyor acil kaçış kapısı Bostancı peronunda.,istasyon_guvenlik,6,fault_report,0,P1,0,devrik,relabel:ollama
Taksim alt geçit seyyar satıcı,istasyon_guvenlik,6,complaint,3,P4,3,cok_kisa,relabel:ollama
Tünel içi yanık kokusu var,istasyon_guvenlik,6,incident_report,1,P1,0,cok_kisa,relabel:ollama
Haliç istasyonu üst kat bölgesinde yanık kokusu olduğu bildirilmiştir.,istasyon_guvenlik,6,incident_report,1,P1,0,standart,relabel:ollama
Artırılsın güvenlik devriyesi sayısı Bostancı koridorlarında.,istasyon_guvenlik,6,suggestion,4,P4,3,devrik,relabel:ollama
Arttırılsın güvenlik personeli sayısı Taksim'de.,istasyon_guvenlik,6,suggestion,4,P4,3,devrik,relabel:ollama
Gece vardiyasında peron bölgesinde yapılması gereken rutin devriyelerin gerçekleştirilmediği tespit edilmiştir.,istasyon_guvenlik,6,complaint,3,P4,3,standart,relabel:ollama
Mecidiyeköy koridor seyyar satıcı,istasyon_guvenlik,6,complaint,3,P4,3,cok_kisa,relabel:ollama
Yapılmıyor çanta aramaları X-ray cihazı önünde Gayrettepe'de.,istasyon_guvenlik,6,complaint,3,P3,2,devrik,relabel:ollama
Asayiş için ek bariyer.,istasyon_guvenlik,6,suggestion,4,P4,3,cok_kisa,relabel:ollama
Personel kapısı kilitlenmiyor yetkisiz giriş var.,istasyon_guvenlik,6,incident_report,1,P2,1,cok_kisa,relabel:ollama
kamera acisi reklam panosu yuzunden kapandi,istasyon_guvenlik,6,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
Atlıyor turnikelerden sürekli yolcular güvenlik yokken Bostancı'da.,istasyon_guvenlik,6,complaint,3,P2,1,devrik,relabel:ollama
Söndürme ekipmanı önü kapalı,istasyon_guvenlik,6,fault_report,0,P3,2,cok_kisa,relabel:ollama
Şişhane istasyonu kuzey turnikelerinde düzenli devriye gezmesi gereken güvenlik personeli alanında bulunmamaktadır.,istasyon_guvenlik,6,complaint,3,P3,2,standart,relabel:ollama
Söndürücü erişimi yok BSO-02 önü,istasyon_guvenlik,6,fault_report,0,P3,2,devrik,relabel:ollama
hirsizlik cok oluyo mecidiyekoyde turnike ustu ayna takilsin.,istasyon_guvenlik,6,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
Şişli X-ray cihazı başında görevli yok,istasyon_guvenlik,6,complaint,3,P4,3,cok_kisa,relabel:ollama
Taksim istasyonu tünel ağzındaki kamera görüş açısı istiflenen malzemelerle kapanmıştır.,istasyon_guvenlik,6,fault_report,0,P4,3,standart,relabel:ollama
Vezneciler personel kapisi acik kalmis kimse yok,istasyon_guvenlik,6,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
Kadıköy bilet holü dilenci,istasyon_guvenlik,6,complaint,3,P4,3,cok_kisa,relabel:ollama
supheli paketler icin bilet holune dedektor koyulmasi lazim artik.,istasyon_guvenlik,6,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
"Ataköy istasyonu kuzey girişindeki yangın tüpünün önüne malzeme konulmuş, erişim engellenmiştir.",istasyon_guvenlik,6,fault_report,0,P3,2,standart,relabel:ollama
Girdi yetkisiz kişiler hat bakım kapısından Kirazlı'da.,istasyon_guvenlik,6,incident_report,1,P2,1,devrik,relabel:ollama
Kadıköy peronda güvenlik personeli yok,istasyon_guvenlik,6,complaint,3,P4,3,cok_kisa,relabel:ollama
Levent bilet holü dilenci var,istasyon_guvenlik,6,fault_report,0,P4,3,cok_kisa,relabel:ollama
Güvenliğe yedek telsiz bataryası.,istasyon_guvenlik,6,suggestion,4,P4,3,cok_kisa,relabel:ollama
Bağcılar koridor duman kokusu,istasyon_guvenlik,6,incident_report,1,P1,0,cok_kisa,relabel:ollama
Devriye gezmiyor güvenlik görevlileri bilet holünde hafta sonu.,istasyon_guvenlik,6,complaint,3,P3,2,devrik,relabel:ollama
bostanci turnike girisinde tek guvenlik personeli var yetersiz kaliyo,istasyon_guvenlik,6,complaint,3,P4,3,yazim_yanlisi,relabel:ollama
Seyyar satıcı var Taksim,istasyon_guvenlik,6,incident_report,1,P4,3,devrik,relabel:ollama
Yolcu çekilme engeli,istasyon_guvenlik,6,fault_report,0,P3,2,cok_kisa,relabel:ollama
BSO-02 erişimi eşya ile engelli,istasyon_guvenlik,6,fault_report,0,P3,2,cok_kisa,relabel:ollama
Kapatılmış kamera önü reklam panosuyla Levent istasyonunda.,istasyon_guvenlik,6,fault_report,0,P3,2,devrik,relabel:ollama
Gayrettepe peronunda eksik personel nedeniyle güvenlik kontrolü sağlanamadı.,istasyon_guvenlik,6,complaint,3,P4,3,standart,relabel:ollama
Mecidiyeköy turnikeden atlayan yolcular var,istasyon_guvenlik,6,incident_report,1,P2,1,cok_kisa,relabel:ollama
Hacıosman kablo kanalı yangını,istasyon_guvenlik,6,incident_report,1,P1,0,cok_kisa,relabel:ollama
Vezneciler holü yangın kokusu,istasyon_guvenlik,6,incident_report,1,P1,0,cok_kisa,relabel:ollama
Söndürme tüpü yeri boş,istasyon_guvenlik,6,fault_report,0,P4,3,cok_kisa,relabel:ollama
Kartal istasyonu giriş bölgesinde dilenci faaliyetlerine karşı personel müdahalesi talep edilmektedir.,istasyon_guvenlik,6,fault_report,0,P4,3,standart,relabel:ollama
Bostancı istasyonu güney çıkışındaki yangın tüpünün önüne çöp konteyneri konulduğu tespit edilmiştir.,istasyon_guvenlik,6,fault_report,0,P3,2,standart,relabel:ollama
Ayrılık Çeşmesi güvenlik devriyesi yetersiz,istasyon_guvenlik,6,complaint,3,P4,3,cok_kisa,relabel:ollama
Kadikoy ust kat duman sensoru calisiyo koku yok,istasyon_guvenlik,6,incident_report,1,P1,0,yazim_yanlisi,relabel:ollama
Kabataş istasyonu girişinde yangın söndürme ekipmanlarının önü geçici olarak kapatılmıştır.,istasyon_guvenlik,6,fault_report,0,P4,3,standart,relabel:ollama
Yenikapı istasyonu X-ray cihazı başında görevli personel bulunmadığı için çanta kontrolleri yapılamamaktadır.,istasyon_guvenlik,6,complaint,3,P2,1,standart,relabel:ollama
Bilet holüne polis noktası.,istasyon_guvenlik,6,suggestion,4,P4,3,cok_kisa,relabel:ollama
Yangın söndürme tüpünün önü kapatılmış,istasyon_guvenlik,6,fault_report,0,P3,2,cok_kisa,relabel:ollama
Yangın söndürme ekipmanlarına erişimi kolaylaştırmak için dolap kapaklarına şeffaf ve dayanıklı pleksi kaplama yapılması önerilir.,istasyon_guvenlik,6,suggestion,4,P4,3,standart,relabel:ollama
Çağlayan istasyonu peron bölgesinde rutin güvenlik turlarının aksadığı belirlenmiştir.,istasyon_guvenlik,6,complaint,3,P4,3,standart,relabel:ollama
Yolcu koridoru devriye eksik,istasyon_guvenlik,6,complaint,3,P4,3,cok_kisa,relabel:ollama
Tünel ağzı rayda yangın.,istasyon_guvenlik,6,incident_report,1,P1,0,cok_kisa,relabel:ollama
Kamera önü afiş asılmış,istasyon_guvenlik,6,fault_report,0,P4,3,cok_kisa,relabel:ollama
Şişli istasyonu tünel çıkışındaki ray traverslerinde duman çıkışı gözlenmesi üzerine yangın söndürme tüpleriyle müdahale ediliyor.,istasyon_guvenlik,6,incident_report,1,P1,0,standart,relabel:ollama
taksim peron sonu yangin hortumu dolabinin kapagi kilitlenmiyo acik kalmis,istasyon_guvenlik,6,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
guvenlik personeline kaskatli telsiz sistemi verilse iletisim cok hizlanir.,istasyon_guvenlik,6,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
Gayrettepe tünel ağzı devriyesi gecikmeli yapılıyor,istasyon_guvenlik,6,complaint,3,P4,3,yazim_yanlisi,relabel:ollama
sirinevler ust katinda dilencilik yapan sahis uzaklastirildi,istasyon_guvenlik,6,incident_report,1,P2,1,yazim_yanlisi,relabel:ollama
Şişli alt kat yanık kokusu,istasyon_guvenlik,6,incident_report,1,P1,0,cok_kisa,relabel:ollama
kadikoy cks dsen kola kaygn zemn,temizlik,7,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
atakoy cks dsen kola dkmus kaygn zemin,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
Şişhane yürüyen merdiven tutamağı yapışkan,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Bostancı yürüyen merdiven basamağı yapışkan,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Levent bilet holündeki çöp kutularının kapasitesi yetersiz kaldığından daha büyük hacimli modellerle değiştirilmesi önerilmektedir.,temizlik,7,suggestion,4,P4,3,standart,relabel:ollama
Çöp torbası patlamış rüzgarla dağıldı peron,temizlik,7,fault_report,0,P4,3,devrik,relabel:ollama
"Topkapı-Ulubatlı peron kenarında çöp yığını, konteyner eksikliği hissediliyor.",temizlik,7,complaint,3,P4,3,standart,relabel:ollama
Duvar yazılı boyalı peron sonu Sanayi Mahallesi,temizlik,7,fault_report,0,P4,3,devrik,relabel:ollama
kapi arasi kirlangic cikiyo 3. vagon,temizlik,7,incident_report,1,P4,3,yazim_yanlisi,relabel:ollama
Sağmalcılar çıkış merdiven basamaklarında dökülen yağ kayganlık yapıyor.,temizlik,7,fault_report,0,P1,0,standart,relabel:ollama
Idrar kokusu yoğun erkek tuvaleti giriş,temizlik,7,complaint,3,P4,3,devrik,relabel:ollama
uskudar tuvalet yl krl cmur zi,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
"İstasyon girişindeki duvarlara kocaman sprey boyalarla grafiti çizip çirkin yazılar yazmışlar, görüntü kirliliği var.",temizlik,7,fault_report,0,P4,3,,sentetik_ek_train
Araç içi koku kontrolü?,temizlik,7,information_request,2,P4,3,cok_kisa,relabel:ollama
Mahmutbey M3 geçiş katında dökülen yağlı gıda temizlenmedi.,temizlik,7,complaint,3,P4,3,standart,relabel:ollama
Sakız yapışık dolu merdiven başları,temizlik,7,fault_report,0,P4,3,devrik,relabel:ollama
Çöp konteyneri taşmış Vezneciler peron,temizlik,7,fault_report,0,P4,3,devrik,relabel:ollama
Karton kutular birikmiş servis kapısı yanında,temizlik,7,fault_report,0,P4,3,devrik,relabel:ollama
"Zeminde yağlı bir pislik var acayip kaygan, uyarı tabelası da koymamışlar kayıp kafamı kıracaktım az kalsın.",temizlik,7,fault_report,0,P4,3,,sentetik_ek_train
"Yenikapı geçiş koridorunda dökülen ayran zemini kayganlaştırdı, temizlik bekliyor.",temizlik,7,fault_report,0,P1,0,standart,relabel:ollama
Kartal istasyonu peron sonundaki bank arkasında birikmiş çöp ve haşere tespit edildi.,temizlik,7,fault_report,0,P4,3,standart,relabel:ollama
Şişli peronda sigara izmariti birikimi,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Vezneciler peron bankı altında eski gazete,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
"Bahçelievler giriş katında çöp konteyneri çevresi kirli, boşaltma gecikmiş.",temizlik,7,complaint,3,P4,3,standart,relabel:ollama
Şişli üst geçit camı gözenekli kirli,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
aksaray yuryen merdvn kmluk ynk,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
Bostancı tuvalet sabun dispenseri boş,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
"Kartal mezzanin tuvaletlerinde koku giderici tükenmiş, havalandırma yetersiz kalmış.",temizlik,7,complaint,3,P4,3,standart,relabel:ollama
yenikapi trnk bolge koku guclu tuvalet kapi,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
"Yürüyen merdivenin siyah bantlarına bir sürü sakız yapıştırmışlar, elleyince elimiz vıcık vıcık oldu iğrenç bir durum.",temizlik,7,fault_report,0,P4,3,,sentetik_ek_train
Vezneciler peron duvarı graffiti boyama,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
"Peronun tam ortasına birisi midesini bozup kusmuş, sabahtan beri duruyor üstüne basıp geçenler oldu kokudan durulmuyor.",temizlik,7,fault_report,0,P4,3,,sentetik_ek_train
levent tuvalet kabn kagt havl dolu,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
"Atatürk Oto Sanayi istasyonu tuvaletlerinde su birikintisi değil, idrar kokusu şikayeti var.",temizlik,7,complaint,3,P4,3,standart,relabel:ollama
dudullu bilt hol onnde ksmuk var,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
"Emniyet-Fatih istasyonu tuvaletlerinde pislik birikimi, periyodik temizlik atlanmış.",temizlik,7,complaint,3,P4,3,standart,relabel:ollama
Akşam saatlerinde istasyonun içi çöplük gibi kokuyor havalandırmalar pisliği çekemiyor galiba koku buram buram.,temizlik,7,fault_report,0,P4,3,,sentetik_ek_train
"Asansörün kabininin içine biri kırmızı boya dökmüş, yerler kurumuş lekelerle dolu kimse silmemiş.",temizlik,7,fault_report,0,P4,3,,sentetik_ek_train
kartal peron cp kovasi tasiyr,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
"Mahmutbey M7 peronunda tuvalet kabini içinde kusmuk, acil müdahale gerekiyor.",temizlik,7,fault_report,0,P3,2,standart,relabel:ollama
atakoy guney cks cp konteyner tasmis,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
Bostancı peron çöp torbaları toplanmadı,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Kartal peron duvarında yazı var,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
"Şişli-Mecidiyeköy B2 girişinde kemirgen izdüşümü, kablo kanallarına giriş önlenmeli.",temizlik,7,fault_report,0,P4,3,standart,relabel:ollama
gayrettepe asansr kabn cikolt lekl,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
"Menderes peronunda çöp kovası taraması yapıldı, içi boşaltılacak.",temizlik,7,fault_report,0,P4,3,standart,relabel:ollama
bostanci peron kose fare goruldu cop yan,temizlik,7,incident_report,1,P4,3,yazim_yanlisi,relabel:ollama
Toz tel örgü dolu havalandırma şaftı,temizlik,7,fault_report,0,P4,3,devrik,relabel:ollama
Yenikapı aktarma koridorundaki temizlik personel sayısının sabah vardiyasında artırılması hijyen standartlarını önemli ölçüde iyileştirecektir.,temizlik,7,suggestion,4,P4,3,standart,relabel:ollama
Boya damlaları yeni boyalı merdivelere dökülmüş,temizlik,7,fault_report,0,P4,3,devrik,relabel:ollama
"Alibeyköy Cep Otogarı tuvaletlerinde temizlik malzemesi tükenmiş, tedarik bekleniyor.",temizlik,7,complaint,3,P4,3,standart,relabel:ollama
Bilet holü büyük çöp kutusu.,temizlik,7,suggestion,4,P4,3,cok_kisa,relabel:ollama
Şişli peron 2 kenarı fasulye tabağı,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
"İTÜ-Ayazağa peronunda sigara izmaritleri birikmiş, periyodik temizlik sırasında toplanacak.",temizlik,7,fault_report,0,P4,3,standart,relabel:ollama
"İstasyonda koca koca fareler geziyor, rayların oradan perona çıktı bir tanesi ilaçlama yapılmıyor mu burada?",temizlik,7,fault_report,0,P4,3,,sentetik_ek_train
Kahve dökülmüş 2. peron kaygan zemin,temizlik,7,fault_report,0,P4,3,devrik,relabel:ollama
"Kartal peron sonundaki çöp konteyneri kapaklı, ama çöp üstünde yığılmış.",temizlik,7,fault_report,0,P4,3,standart,relabel:ollama
Yağlı su dökülmüş asansör kabini içi,temizlik,7,fault_report,0,P4,3,devrik,relabel:ollama
"Aksaray geçiş koridorunda sığara izmariti kokusu yoğun, havalandırma yetmiyor.",temizlik,7,complaint,3,P4,3,standart,relabel:ollama
Osmanbey istasyonunda gece vardiyası tuvalet kontrolünde temizlik eksikliği tespit edildi.,temizlik,7,complaint,3,P4,3,standart,relabel:ollama
bostanci grs ctak koku tuvalettn,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
İzmarit birikimi bank arkası Kağıthane,temizlik,7,fault_report,0,P4,3,devrik,relabel:ollama
"Hacıosman istasyonu kuzey girişinde dökülen kola zemini kayganlaştırdı, temizlik ekibi çağrıldı.",temizlik,7,fault_report,0,P1,0,standart,relabel:ollama
Tüy ve saç yığılı asansör köşeleri,temizlik,7,fault_report,0,P4,3,devrik,relabel:ollama
Şişli personel tuvaleti idrar kokusu,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Bostancı peron Bank-12 yanında kırık şişe,temizlik,7,fault_report,0,P3,2,cok_kisa,relabel:ollama
Kadıköy tuvalet lavabo musluğu kirli,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
"Kocatepe istasyonu tünel içinde kemirgen fecesleri görüldü, hijyen riski var.",temizlik,7,fault_report,0,P4,3,standart,relabel:ollama
Değişmeli çöp kovaları daha büyüklerle.,temizlik,7,suggestion,4,P4,3,devrik,relabel:ollama
"Erkekler tuvaletinde ne sıvı sabun kalmış ne de havlu kağıt var, lavabolar da leş gibi hiç temizlenmemiş.",temizlik,7,fault_report,0,P4,3,,sentetik_ek_train
Şişli tuvalet zemini sulu kirli,temizlik,7,fault_report,0,P3,2,cok_kisa,relabel:ollama
kirazli tuvalet zemn krl kagt dolu,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
gayrettepe biletmtk yan fre goruldu,temizlik,7,incident_report,1,P4,3,yazim_yanlisi,relabel:ollama
sirkeci asansr kplrnda bnd yaprk klnt,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
"Çobançeşme istasyonu peronunda fare izi takip edildi, tuzak yerleştirildi.",temizlik,7,fault_report,0,P4,3,standart,relabel:ollama
"Tuvaletlerin zeminine hep çamurlu ayaklarla basılmış, her yer vıcık vıcık kir ve pislik içinde girilecek gibi değil.",temizlik,7,fault_report,0,P4,3,,sentetik_ek_train
Vezneciler tuvalet aynası parmak izi lekeli,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
Şişe camları kırık 1. peron kenarı,temizlik,7,fault_report,0,P1,0,devrik,relabel:ollama
vezneciler peron yaprk cp brkmis,temizlik,7,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
Çöp kovası taşmış Taksim peron,temizlik,7,fault_report,0,P4,3,devrik,relabel:ollama
"Turnikelerden geçerken yere kahve veya yapışkan bir sıvı dökülmüş, zemin çok kaygan yaşlı biri kesin kayıp düşer.",temizlik,7,fault_report,0,P4,3,,sentetik_ek_train
Fare görüldü tren altı Kartal,temizlik,7,incident_report,1,P4,3,devrik,relabel:ollama
Boya spreyi kokusu kalıcı tünel geçidi,temizlik,7,complaint,3,P4,3,devrik,relabel:ollama
Kırık bardak parçeleri yolcü koltuğu altı,temizlik,7,fault_report,0,P1,0,devrik,relabel:ollama
"Bakırköy-Sahil peronunda dökülen şarap lekesi kokuyor, kimyasal temizlik lazım.",temizlik,7,fault_report,0,P3,2,standart,relabel:ollama
"İstasyon içindeki çöp kovaları ağzına kadar taşmış durumda, yerlerde boş içecek bardakları uçuşuyor çöp alınmamış.",temizlik,7,fault_report,0,P4,3,,sentetik_ek_train
Bağcılar gişe önü dökülen kahve,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
"Hacıosman B1 girişinde çöp kovası dolmuş, çöpler zemine dökülmüş.",temizlik,7,fault_report,0,P4,3,standart,relabel:ollama
Grafiti duvar peron uç Gayrettepe,temizlik,7,fault_report,0,P4,3,devrik,relabel:ollama
temizlik personeline daha guclu dezenfektan verilmeli hijyen acisindan.,temizlik,7,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
Kadıköy peron çöp kovası kapaklı ama dolu,temizlik,7,fault_report,0,P4,3,cok_kisa,relabel:ollama
